datetime_local,uptime_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,speed_mps,turn_rate_deg_s,gps_valid
2026-01-31 12:33:14,3700054,-781.000,4896.000,6914.000,127.000,470.000,292.000,0.000,0.000,0
2026-01-31 12:33:14,3700094,-766.000,4889.000,6919.000,-169.000,470.000,286.000,0.000,0.000,0
2026-01-31 12:33:14,3700134,-1071.000,5169.000,6975.000,76.000,662.000,269.000,0.000,0.000,0
2026-01-31 12:33:14,3700174,-930.000,4676.000,6775.000,37.000,616.000,205.000,0.000,0.000,0
2026-01-31 12:33:14,3700214,-878.000,4716.000,6683.000,566.000,642.000,444.000,0.000,0.000,0
2026-01-31 12:33:14,3700254,-619.000,5006.000,6583.000,890.000,582.000,837.000,0.000,0.000,0
2026-01-31 12:33:14,3700297,-766.000,4591.000,6698.000,611.000,642.000,1090.000,0.000,0.000,0
2026-01-31 12:33:14,3700339,-860.000,4832.000,6794.000,980.000,645.000,1056.000,0.000,0.000,0
2026-01-31 12:33:14,3700374,-1099.000,4826.000,6667.000,512.000,636.000,1091.000,0.000,0.000,0
2026-01-31 12:33:14,3700414,-1230.000,5016.000,6219.000,564.000,689.000,1150.000,0.000,0.000,0
2026-01-31 12:33:14,3700454,-1183.000,5096.000,6385.000,501.000,836.000,1255.000,0.000,0.000,0
2026-01-31 12:33:14,3700496,-1175.000,4797.000,6338.000,221.000,973.000,1264.000,0.000,0.000,0
2026-01-31 12:33:14,3700534,-1048.000,4517.000,6189.000,330.000,917.000,1303.000,0.000,0.000,0
2026-01-31 12:33:14,3700574,-1443.000,5246.000,6047.000,773.000,672.000,1418.000,0.000,0.000,0
2026-01-31 12:33:14,3700614,-1144.000,4776.000,6109.000,412.000,389.000,1501.000,0.000,0.000,0
2026-01-31 12:33:14,3700654,-1429.000,6226.000,6388.000,1418.000,354.000,1192.000,0.000,0.000,0
2026-01-31 12:33:14,3700694,-1264.000,5377.000,6404.000,175.000,336.000,495.000,0.000,0.000,0
2026-01-31 12:33:14,3700734,-1070.000,5094.000,6083.000,824.000,214.000,-10.000,0.000,0.000,0
2026-01-31 12:33:14,3700774,-829.000,5052.000,6024.000,1135.000,57.000,96.000,0.000,0.000,0
2026-01-31 12:33:14,3700814,-759.000,5663.000,6120.000,1548.000,172.000,298.000,0.000,0.000,0
2026-01-31 12:33:14,3700854,-927.000,5870.000,6016.000,1538.000,404.000,422.000,0.000,0.000,0
2026-01-31 12:33:14,3700894,-958.000,5710.000,5852.000,1549.000,429.000,534.000,0.000,0.000,0
2026-01-31 12:33:14,3700934,-940.000,6190.000,5700.000,1954.000,433.000,523.000,0.000,0.000,0
2026-01-31 12:33:14,3700974,-916.000,6564.000,5392.000,1749.000,396.000,488.000,0.000,0.000,0
2026-01-31 12:33:14,3701014,-901.000,6794.000,5299.000,1423.000,324.000,391.000,0.000,0.000,0
2026-01-31 12:33:15,3701054,-819.000,6455.000,5297.000,933.000,197.000,247.000,0.000,0.000,0
2026-01-31 12:33:15,3701094,-758.000,6583.000,5368.000,343.000,152.000,112.000,0.000,0.000,0
2026-01-31 12:33:15,3701134,-724.000,5649.000,5375.000,613.000,394.000,108.000,0.000,0.000,0
2026-01-31 12:33:15,3701174,-826.000,6431.000,5274.000,1490.000,561.000,322.000,0.000,0.000,0
2026-01-31 12:33:15,3701214,-938.000,6491.000,5013.000,1500.000,529.000,442.000,0.000,0.000,0
2026-01-31 12:33:15,3701254,-921.000,7034.000,4863.000,1499.000,368.000,335.000,0.000,0.000,0
2026-01-31 12:33:15,3701294,-811.000,6654.000,4844.000,1300.000,185.000,281.000,0.000,0.000,0
2026-01-31 12:33:15,3701334,-760.000,6762.000,4822.000,1665.000,254.000,340.000,0.000,0.000,0
2026-01-31 12:33:15,3701374,-787.000,6940.000,4466.000,1220.000,274.000,321.000,0.000,0.000,0
2026-01-31 12:33:15,3701414,-690.000,7104.000,4362.000,1226.000,240.000,244.000,0.000,0.000,0
2026-01-31 12:33:15,3701454,-752.000,7206.000,4411.000,1079.000,246.000,94.000,0.000,0.000,0
2026-01-31 12:33:15,3701494,-824.000,7104.000,4212.000,645.000,159.000,45.000,0.000,0.000,0
2026-01-31 12:33:15,3701534,-779.000,7028.000,4296.000,48.000,15.000,1.000,0.000,0.000,0
2026-01-31 12:33:15,3701574,-807.000,7020.000,4265.000,89.000,13.000,6.000,0.000,0.000,0
2026-01-31 12:33:15,3701614,-841.000,7094.000,4240.000,45.000,-47.000,54.000,0.000,0.000,0
2026-01-31 12:33:15,3701654,-792.000,7039.000,4271.000,-99.000,-133.000,39.000,0.000,0.000,0
2026-01-31 12:33:15,3701694,-734.000,7011.000,4273.000,-46.000,-117.000,-8.000,0.000,0.000,0
2026-01-31 12:33:15,3701734,-739.000,6984.000,4345.000,-2.000,-108.000,-41.000,0.000,0.000,0
2026-01-31 12:33:15,3701774,-700.000,7077.000,4352.000,221.000,-52.000,-5.000,0.000,0.000,0
2026-01-31 12:33:15,3701814,-733.000,7088.000,4312.000,54.000,-55.000,90.000,0.000,0.000,0
2026-01-31 12:33:15,3701854,-771.000,6948.000,4312.000,-7.000,-68.000,121.000,0.000,0.000,0
2026-01-31 12:33:15,3701894,-713.000,7090.000,4245.000,360.000,-41.000,114.000,0.000,0.000,0
2026-01-31 12:33:15,3701934,-747.000,7243.000,4161.000,283.000,-34.000,62.000,0.000,0.000,0
2026-01-31 12:33:15,3701974,-744.000,7184.000,4198.000,-16.000,-79.000,40.000,0.000,0.000,0
2026-01-31 12:33:15,3702014,-692.000,7069.000,4284.000,-106.000,-98.000,28.000,0.000,0.000,0
2026-01-31 12:33:16,3702054,-654.000,7039.000,4229.000,-93.000,-66.000,-2.000,0.000,0.000,0
2026-01-31 12:33:16,3702094,-658.000,7040.000,4275.000,1.000,-25.000,17.000,0.000,0.000,0
2026-01-31 12:33:16,3702134,-667.000,7166.000,4241.000,-41.000,-27.000,-18.000,0.000,0.000,0
2026-01-31 12:33:16,3702174,-700.000,6972.000,4279.000,-48.000,8.000,-32.000,0.000,0.000,0
2026-01-31 12:33:16,3702214,-715.000,7091.000,4242.000,132.000,25.000,11.000,0.000,0.000,0
2026-01-31 12:33:16,3702254,-705.000,7116.000,4226.000,110.000,27.000,24.000,0.000,0.000,0
2026-01-31 12:33:16,3702295,-655.000,7046.000,4201.000,54.000,8.000,34.000,0.000,0.000,0
2026-01-31 12:33:16,3702334,-674.000,7106.000,4228.000,134.000,28.000,21.000,0.000,0.000,0
2026-01-31 12:33:16,3702374,-685.000,7199.000,4179.000,13.000,-18.000,22.000,0.000,0.000,0
2026-01-31 12:33:16,3702414,-708.000,7006.000,4268.000,-180.000,-55.000,43.000,0.000,0.000,0
2026-01-31 12:33:16,3702454,-592.000,7110.000,4210.000,-20.000,-34.000,59.000,0.000,0.000,0
2026-01-31 12:33:16,3702497,-688.000,7069.000,4242.000,-234.000,-48.000,16.000,0.000,0.000,0
2026-01-31 12:33:16,3702534,-628.000,6975.000,4271.000,-214.000,-49.000,32.000,0.000,0.000,0
2026-01-31 12:33:16,3702574,-660.000,7050.000,4282.000,23.000,-4.000,18.000,0.000,0.000,0
2026-01-31 12:33:16,3702614,-644.000,7124.000,4238.000,18.000,-5.000,24.000,0.000,0.000,0
2026-01-31 12:33:16,3702654,-689.000,7032.000,4250.000,62.000,25.000,11.000,0.000,0.000,0
2026-01-31 12:33:16,3702694,-639.000,7137.000,4225.000,73.000,15.000,25.000,0.000,0.000,0
2026-01-31 12:33:16,3702734,-690.000,7092.000,4251.000,7.000,7.000,-6.000,0.000,0.000,0
2026-01-31 12:33:16,3702774,-641.000,7073.000,4234.000,98.000,16.000,23.000,0.000,0.000,0
2026-01-31 12:33:16,3702814,-641.000,7115.000,4204.000,109.000,16.000,13.000,0.000,0.000,0
2026-01-31 12:33:16,3702854,-659.000,7031.000,4229.000,124.000,17.000,23.000,0.000,0.000,0
2026-01-31 12:33:16,3702894,-637.000,7171.000,4191.000,243.000,21.000,35.000,0.000,0.000,0
2026-01-31 12:33:16,3702934,-645.000,7196.000,4156.000,29.000,-6.000,5.000,0.000,0.000,0
2026-01-31 12:33:16,3702974,-656.000,7061.000,4191.000,-50.000,2.000,2.000,0.000,0.000,0
2026-01-31 12:33:16,3703014,-632.000,7094.000,4163.000,53.000,4.000,20.000,0.000,0.000,0
2026-01-31 12:33:17,3703054,-627.000,7098.000,4178.000,2.000,23.000,10.000,0.000,0.000,0
2026-01-31 12:33:17,3703094,-644.000,7111.000,4187.000,24.000,21.000,-2.000,0.000,0.000,0
2026-01-31 12:33:17,3703134,-646.000,7137.000,4193.000,14.000,2.000,16.000,0.000,0.000,0
2026-01-31 12:33:17,3703174,-628.000,7103.000,4172.000,80.000,20.000,11.000,0.000,0.000,0
2026-01-31 12:33:17,3703214,-635.000,7202.000,4119.000,34.000,22.000,-13.000,0.000,0.000,0
2026-01-31 12:33:17,3703254,-679.000,7109.000,4190.000,-75.000,5.000,-36.000,0.000,0.000,0
2026-01-31 12:33:17,3703294,-648.000,7069.000,4181.000,8.000,5.000,14.000,0.000,0.000,0
2026-01-31 12:33:17,3703334,-645.000,7213.000,4129.000,-13.000,8.000,-15.000,0.000,0.000,0
2026-01-31 12:33:17,3703374,-649.000,7070.000,4181.000,-161.000,-16.000,-27.000,0.000,0.000,0
2026-01-31 12:33:17,3703414,-657.000,7063.000,4201.000,32.000,12.000,3.000,0.000,0.000,0
2026-01-31 12:33:17,3703454,-652.000,7192.000,4174.000,92.000,30.000,-3.000,0.000,0.000,0
2026-01-31 12:33:17,3703494,-655.000,7128.000,4164.000,-33.000,14.000,-32.000,0.000,0.000,0
2026-01-31 12:33:17,3703534,-654.000,7021.000,4190.000,11.000,15.000,-3.000,0.000,0.000,0
2026-01-31 12:33:17,3703574,-642.000,7140.000,4150.000,120.000,30.000,28.000,0.000,0.000,0
2026-01-31 12:33:17,3703614,-658.000,7156.000,4147.000,68.000,28.000,15.000,0.000,0.000,0
2026-01-31 12:33:17,3703654,-646.000,7155.000,4139.000,40.000,13.000,11.000,0.000,0.000,0
2026-01-31 12:33:17,3703694,-646.000,7144.000,4149.000,9.000,14.000,16.000,0.000,0.000,0
2026-01-31 12:33:17,3703734,-678.000,7139.000,4174.000,-35.000,-1.000,5.000,0.000,0.000,0
2026-01-31 12:33:17,3703774,-633.000,7122.000,4144.000,4.000,6.000,31.000,0.000,0.000,0
2026-01-31 12:33:17,3703814,-647.000,7109.000,4155.000,-61.000,9.000,2.000,0.000,0.000,0
2026-01-31 12:33:17,3703854,-623.000,7123.000,4157.000,8.000,15.000,6.000,0.000,0.000,0
2026-01-31 12:33:17,3703894,-678.000,7164.000,4158.000,24.000,31.000,-13.000,0.000,0.000,0
2026-01-31 12:33:17,3703934,-656.000,7141.000,4152.000,-51.000,-12.000,11.000,0.000,0.000,0
2026-01-31 12:33:17,3703974,-603.000,7105.000,4144.000,-69.000,4.000,6.000,0.000,0.000,0
2026-01-31 12:33:17,3704014,-656.000,7393.000,4102.000,-216.000,22.000,-69.000,0.000,0.000,0
2026-01-31 12:33:18,3704054,-678.000,7167.000,4250.000,-569.000,-16.000,-168.000,0.000,0.000,0
2026-01-31 12:33:18,3704094,-700.000,7148.000,4294.000,-617.000,-1.000,-199.000,0.000,0.000,0
2026-01-31 12:33:18,3704134,-653.000,7173.000,4313.000,-890.000,-18.000,-240.000,0.000,0.000,0
2026-01-31 12:33:18,3704174,-754.000,7235.000,4457.000,-1268.000,8.000,-450.000,0.000,0.000,0
2026-01-31 12:33:18,3704214,-849.000,6968.000,4636.000,-1983.000,5.000,-569.000,0.000,0.000,0
2026-01-31 12:33:18,3704254,-848.000,6310.000,4790.000,-1858.000,-23.000,-438.000,0.000,0.000,0
2026-01-31 12:33:18,3704297,-811.000,6373.000,4853.000,-700.000,-47.000,-162.000,0.000,0.000,0
2026-01-31 12:33:18,3704337,-873.000,6595.000,4939.000,-302.000,-35.000,-102.000,0.000,0.000,0
2026-01-31 12:33:18,3704374,-894.000,6751.000,4931.000,-264.000,-32.000,-139.000,0.000,0.000,0
2026-01-31 12:33:18,3704414,-875.000,6436.000,4996.000,-340.000,-23.000,-115.000,0.000,0.000,0
2026-01-31 12:33:18,3704454,-798.000,6571.000,4976.000,-161.000,30.000,-137.000,0.000,0.000,0
2026-01-31 12:33:18,3704494,-825.000,6378.000,4975.000,-78.000,24.000,-70.000,0.000,0.000,0
2026-01-31 12:33:18,3704534,-870.000,6316.000,5008.000,346.000,57.000,-5.000,0.000,0.000,0
2026-01-31 12:33:18,3704574,-871.000,6558.000,4899.000,911.000,119.000,37.000,0.000,0.000,0
2026-01-31 12:33:18,3704614,-933.000,6797.000,4818.000,1000.000,147.000,5.000,0.000,0.000,0
2026-01-31 12:33:18,3704654,-950.000,6643.000,4674.000,856.000,143.000,-23.000,0.000,0.000,0
2026-01-31 12:33:18,3704694,-969.000,6264.000,4685.000,1183.000,80.000,147.000,0.000,0.000,0
2026-01-31 12:33:18,3704734,-836.000,6741.000,4620.000,1905.000,107.000,368.000,0.000,0.000,0
2026-01-31 12:33:18,3704774,-864.000,7369.000,4275.000,1837.000,161.000,312.000,0.000,0.000,0
2026-01-31 12:33:18,3704814,-905.000,7419.000,4200.000,1132.000,64.000,223.000,0.000,0.000,0
2026-01-31 12:33:18,3704854,-822.000,7071.000,4216.000,718.000,-4.000,195.000,0.000,0.000,0
2026-01-31 12:33:18,3704894,-851.000,7237.000,4086.000,715.000,26.000,153.000,0.000,0.000,0
2026-01-31 12:33:18,3704934,-834.000,7256.000,4065.000,241.000,-31.000,118.000,0.000,0.000,0
2026-01-31 12:33:18,3704974,-749.000,7092.000,4149.000,109.000,-68.000,98.000,0.000,0.000,0
2026-01-31 12:33:18,3705014,-812.000,7246.000,4090.000,210.000,-45.000,81.000,0.000,0.000,0
2026-01-31 12:33:19,3705054,-783.000,7201.000,4066.000,11.000,-75.000,76.000,0.000,0.000,0
2026-01-31 12:33:19,3705094,-732.000,7189.000,4090.000,117.000,-17.000,43.000,0.000,0.000,0
2026-01-31 12:33:19,3705134,-757.000,7178.000,4031.000,76.000,-11.000,21.000,0.000,0.000,0
2026-01-31 12:33:19,3705174,-772.000,7093.000,4048.000,73.000,-22.000,62.000,0.000,0.000,0
2026-01-31 12:33:19,3705214,-713.000,7240.000,4019.000,316.000,-4.000,65.000,0.000,0.000,0
2026-01-31 12:33:19,3705254,-738.000,7300.000,3988.000,234.000,-1.000,32.000,0.000,0.000,0
2026-01-31 12:33:19,3705294,-748.000,7262.000,3958.000,3.000,-25.000,25.000,0.000,0.000,0
2026-01-31 12:33:19,3705334,-736.000,7193.000,4013.000,43.000,-31.000,31.000,0.000,0.000,0
2026-01-31 12:33:19,3705374,-739.000,7228.000,3979.000,48.000,-27.000,26.000,0.000,0.000,0
2026-01-31 12:33:19,3705414,-718.000,7268.000,3987.000,-19.000,-19.000,17.000,0.000,0.000,0
2026-01-31 12:33:19,3705454,-739.000,7166.000,4014.000,-75.000,-18.000,9.000,0.000,0.000,0
2026-01-31 12:33:19,3705494,-726.000,7191.000,3984.000,51.000,2.000,15.000,0.000,0.000,0
2026-01-31 12:33:19,3705534,-733.000,7240.000,3987.000,-51.000,-11.000,4.000,0.000,0.000,0
2026-01-31 12:33:19,3705574,-744.000,7200.000,4019.000,-29.000,-10.000,1.000,0.000,0.000,0
2026-01-31 12:33:19,3705614,-721.000,7213.000,3988.000,29.000,-4.000,6.000,0.000,0.000,0
2026-01-31 12:33:19,3705654,-745.000,7206.000,4003.000,-32.000,-11.000,9.000,0.000,0.000,0
2026-01-31 12:33:19,3705694,-723.000,7180.000,4012.000,-15.000,-12.000,7.000,0.000,0.000,0
2026-01-31 12:33:19,3705734,-692.000,7189.000,3977.000,52.000,12.000,22.000,0.000,0.000,0
2026-01-31 12:33:19,3705774,-721.000,7195.000,3983.000,55.000,15.000,10.000,0.000,0.000,0
2026-01-31 12:33:19,3705814,-740.000,7227.000,3984.000,51.000,16.000,-1.000,0.000,0.000,0
2026-01-31 12:33:19,3705854,-715.000,7250.000,3966.000,29.000,12.000,6.000,0.000,0.000,0
2026-01-31 12:33:19,3705894,-719.000,7205.000,3993.000,-75.000,4.000,-4.000,0.000,0.000,0
2026-01-31 12:33:19,3705934,-726.000,7162.000,3994.000,29.000,17.000,9.000,0.000,0.000,0
2026-01-31 12:33:19,3705974,-711.000,7223.000,3965.000,81.000,33.000,15.000,0.000,0.000,0
2026-01-31 12:33:19,3706014,-731.000,7245.000,3986.000,17.000,32.000,3.000,0.000,0.000,0
2026-01-31 12:33:20,3706054,-717.000,7185.000,3973.000,11.000,34.000,17.000,0.000,0.000,0
2026-01-31 12:33:20,3706094,-712.000,7209.000,3958.000,36.000,28.000,22.000,0.000,0.000,0
2026-01-31 12:33:20,3706134,-734.000,7245.000,3955.000,24.000,26.000,5.000,0.000,0.000,0
2026-01-31 12:33:20,3706174,-719.000,7234.000,3965.000,13.000,18.000,15.000,0.000,0.000,0
2026-01-31 12:33:20,3706214,-722.000,7235.000,3950.000,-33.000,6.000,22.000,0.000,0.000,0
2026-01-31 12:33:20,3706254,-734.000,7237.000,3972.000,-19.000,-1.000,24.000,0.000,0.000,0
2026-01-31 12:33:20,3706297,-717.000,7233.000,3981.000,-14.000,1.000,19.000,0.000,0.000,0
2026-01-31 12:33:20,3706336,-717.000,7234.000,3958.000,-7.000,3.000,24.000,0.000,0.000,0
2026-01-31 12:33:20,3706374,-713.000,7240.000,3959.000,-31.000,-4.000,31.000,0.000,0.000,0
2026-01-31 12:33:20,3706414,-713.000,7184.000,3974.000,-47.000,-1.000,30.000,0.000,0.000,0
2026-01-31 12:33:20,3706454,-693.000,7234.000,3931.000,20.000,2.000,33.000,0.000,0.000,0
2026-01-31 12:33:20,3706497,-676.000,7223.000,4010.000,75.000,-13.000,106.000,0.000,0.000,0
2026-01-31 12:33:20,3706534,-671.000,7340.000,3968.000,153.000,-6.000,83.000,0.000,0.000,0
2026-01-31 12:33:20,3706574,-689.000,7325.000,3943.000,18.000,-2.000,15.000,0.000,0.000,0
2026-01-31 12:33:20,3706614,-675.000,7152.000,3965.000,-17.000,-1.000,16.000,0.000,0.000,0
2026-01-31 12:33:20,3706654,-679.000,7269.000,3921.000,84.000,2.000,33.000,0.000,0.000,0
2026-01-31 12:33:20,3706694,-690.000,7281.000,3945.000,-42.000,-12.000,7.000,0.000,0.000,0
2026-01-31 12:33:20,3706734,-671.000,7179.000,3966.000,-42.000,-6.000,14.000,0.000,0.000,0
2026-01-31 12:33:20,3706774,-665.000,7246.000,3952.000,25.000,-6.000,24.000,0.000,0.000,0
2026-01-31 12:33:20,3706814,-679.000,7254.000,3944.000,21.000,5.000,3.000,0.000,0.000,0
2026-01-31 12:33:20,3706854,-667.000,7200.000,3952.000,15.000,16.000,3.000,0.000,0.000,0
2026-01-31 12:33:20,3706894,-679.000,7263.000,3940.000,45.000,17.000,4.000,0.000,0.000,0
2026-01-31 12:33:20,3706934,-675.000,7256.000,3928.000,32.000,22.000,2.000,0.000,0.000,0
2026-01-31 12:33:20,3706974,-678.000,7230.000,3941.000,-14.000,9.000,-3.000,0.000,0.000,0
2026-01-31 12:33:20,3707014,-668.000,7236.000,3927.000,51.000,16.000,-3.000,0.000,0.000,0
2026-01-31 12:33:21,3707054,-671.000,7265.000,3923.000,31.000,6.000,1.000,0.000,0.000,0
2026-01-31 12:33:21,3707094,-669.000,7248.000,3930.000,17.000,11.000,-5.000,0.000,0.000,0
2026-01-31 12:33:21,3707134,-671.000,7253.000,3922.000,25.000,11.000,-3.000,0.000,0.000,0
2026-01-31 12:33:21,3707174,-683.000,7253.000,3924.000,0.000,8.000,-2.000,0.000,0.000,0
2026-01-31 12:33:21,3707214,-680.000,7234.000,3922.000,24.000,0.000,-1.000,0.000,0.000,0
2026-01-31 12:33:21,3707254,-661.000,7265.000,3925.000,18.000,11.000,-2.000,0.000,0.000,0
2026-01-31 12:33:21,3707294,-695.000,7241.000,3937.000,14.000,16.000,-6.000,0.000,0.000,0
2026-01-31 12:33:21,3707334,-673.000,7258.000,3909.000,54.000,8.000,15.000,0.000,0.000,0
2026-01-31 12:33:21,3707374,-650.000,7267.000,3899.000,14.000,13.000,12.000,0.000,0.000,0
2026-01-31 12:33:21,3707414,-676.000,7251.000,3899.000,-6.000,18.000,-9.000,0.000,0.000,0
2026-01-31 12:33:21,3707454,-681.000,7264.000,3893.000,14.000,11.000,-2.000,0.000,0.000,0
2026-01-31 12:33:21,3707494,-669.000,7262.000,3905.000,12.000,10.000,3.000,0.000,0.000,0
2026-01-31 12:33:21,3707534,-680.000,7268.000,3889.000,-5.000,3.000,-9.000,0.000,0.000,0
2026-01-31 12:33:21,3707574,-687.000,7249.000,3925.000,-26.000,8.000,-9.000,0.000,0.000,0
2026-01-31 12:33:21,3707614,-673.000,7255.000,3902.000,9.000,7.000,7.000,0.000,0.000,0
2026-01-31 12:33:21,3707654,-676.000,7272.000,3898.000,15.000,20.000,1.000,0.000,0.000,0
2026-01-31 12:33:21,3707694,-674.000,7245.000,3892.000,13.000,21.000,3.000,0.000,0.000,0
2026-01-31 12:33:21,3707734,-685.000,7279.000,3892.000,27.000,19.000,3.000,0.000,0.000,0
2026-01-31 12:33:21,3707774,-675.000,7270.000,3889.000,6.000,9.000,3.000,0.000,0.000,0
2026-01-31 12:33:21,3707814,-680.000,7285.000,3893.000,1.000,8.000,0.000,0.000,0.000,0
2026-01-31 12:33:21,3707854,-675.000,7267.000,3907.000,-20.000,4.000,-1.000,0.000,0.000,0
2026-01-31 12:33:21,3707894,-671.000,7273.000,3892.000,-21.000,4.000,0.000,0.000,0.000,0
2026-01-31 12:33:21,3707934,-680.000,7244.000,3902.000,-12.000,16.000,0.000,0.000,0.000,0
2026-01-31 12:33:21,3707974,-677.000,7268.000,3896.000,1.000,9.000,5.000,0.000,0.000,0
2026-01-31 12:33:21,3708014,-676.000,7255.000,3902.000,3.000,4.000,2.000,0.000,0.000,0
2026-01-31 12:33:22,3708054,-673.000,7271.000,3880.000,5.000,13.000,6.000,0.000,0.000,0
2026-01-31 12:33:22,3708094,-673.000,7262.000,3902.000,5.000,23.000,-4.000,0.000,0.000,0
2026-01-31 12:33:22,3708134,-696.000,7268.000,3903.000,-7.000,13.000,2.000,0.000,0.000,0
2026-01-31 12:33:22,3708174,-670.000,7256.000,3895.000,-20.000,8.000,12.000,0.000,0.000,0
2026-01-31 12:33:22,3708214,-655.000,7249.000,3882.000,-5.000,15.000,5.000,0.000,0.000,0
2026-01-31 12:33:22,3708254,-685.000,7289.000,3876.000,4.000,19.000,-7.000,0.000,0.000,0
2026-01-31 12:33:22,3708294,-694.000,7270.000,3896.000,-11.000,7.000,0.000,0.000,0.000,0
2026-01-31 12:33:22,3708337,-686.000,7265.000,3890.000,-20.000,9.000,-8.000,0.000,0.000,0
2026-01-31 12:33:22,3708377,-676.000,7262.000,3904.000,-3.000,10.000,6.000,0.000,0.000,0
2026-01-31 12:33:22,3708414,-666.000,7256.000,3894.000,4.000,12.000,2.000,0.000,0.000,0
2026-01-31 12:33:22,3708454,-678.000,7267.000,3895.000,34.000,23.000,2.000,0.000,0.000,0
2026-01-31 12:33:22,3708497,-681.000,7268.000,3883.000,6.000,18.000,5.000,0.000,0.000,0
2026-01-31 12:33:22,3708534,-678.000,7258.000,3893.000,8.000,12.000,5.000,0.000,0.000,0
